"files" "churn" "linecount" "relchurn"
"212" "bootstrap/lib/stdlib/ebin/stdlib.appup" 8 27 0.296296296296296
"213" "bootstrap/lib/stdlib/ebin/string.beam" 7 68 0.102941176470588
"214" "bootstrap/lib/stdlib/ebin/supervisor_bridge.beam" 5 45 0.111111111111111
"215" "bootstrap/lib/stdlib/ebin/supervisor.beam" 20 526 0.0380228136882129
"216" "bootstrap/lib/stdlib/ebin/sys.beam" 9 122 0.0737704918032787
"217" "bootstrap/lib/stdlib/ebin/timer.beam" 9 105 0.0857142857142857
"218" "bootstrap/lib/stdlib/ebin/unicode.beam" 14 213 0.0657276995305164
"219" "bootstrap/lib/stdlib/ebin/win32reg.beam" 4 75 0.0533333333333333
"220" "bootstrap/lib/stdlib/ebin/zip.beam" 17 435 0.0390804597701149
"222" "bootstrap/lib/stdlib/include/erl_bits.hrl" 9 48 0.1875
"223" "bootstrap/lib/stdlib/include/erl_compile.hrl" 9 43 0.209302325581395
"224" "bootstrap/lib/stdlib/include/ms_transform.hrl" 9 19 0.473684210526316
"225" "bootstrap/lib/stdlib/include/qlc.hrl" 9 19 0.473684210526316
"226" "bootstrap/lib/stdlib/include/zip.hrl" 7 31 0.225806451612903
"227" "configure.in" 16 450 0.0355555555555556
"230" "EPLICENCE" 1 286 0.0034965034965035
"231" "erl-build-tool-vars.sh" 2 28 0.0714285714285714
"232" "erts/.gitignore" 1 22 0.0454545454545455
"233" "erts/aclocal.m4" 33 1905 0.0173228346456693
"234" "erts/AUTHORS" 1 138 0.0072463768115942
"235" "erts/autoconf/config.guess" 2 1519 0.00131665569453588
"236" "erts/autoconf/config.sub" 3 1630 0.00184049079754601
"237" "erts/autoconf/configure.vxworks" 3 145 0.0206896551724138
"238" "erts/autoconf/install-sh" 1 519 0.00192678227360308
"239" "erts/autoconf/vxworks/sed.general" 5 128 0.0390625
"240" "erts/autoconf/vxworks/sed.vxworks_cpu32" 2 45 0.0444444444444444
"241" "erts/autoconf/vxworks/sed.vxworks_ppc32" 2 52 0.0384615384615385
"242" "erts/autoconf/vxworks/sed.vxworks_ppc603" 2 51 0.0392156862745098
"243" "erts/autoconf/vxworks/sed.vxworks_ppc603_nolongcall" 2 51 0.0392156862745098
"244" "erts/autoconf/vxworks/sed.vxworks_ppc860" 2 50 0.04
"245" "erts/autoconf/vxworks/sed.vxworks_simlinux" 2 59 0.0338983050847458
"246" "erts/autoconf/vxworks/sed.vxworks_simso" 2 64 0.03125
"247" "erts/autoconf/vxworks/sed.vxworks_sparc" 1 38 0.0263157894736842
"249" "erts/autoconf/win32.config.cache.static" 5 230 0.0217391304347826
"250" "erts/autoconf/win64.config.cache.static" 2 271 0.00738007380073801
"251" "erts/configure.in" 91 4602 0.019774011299435
"252" "erts/doc/html/.gitignore" 1 0 Inf
"253" "erts/doc/Makefile" 1 36 0.0277777777777778
"254" "erts/doc/man1/.gitignore" 1 0 Inf
"255" "erts/doc/man3/.gitignore" 1 0 Inf
"256" "erts/doc/pdf/.gitignore" 1 0 Inf
"257" "erts/doc/specs/.gitignore" 1 1 1
"258" "erts/doc/src/absform.xml" 6 438 0.0136986301369863
"259" "erts/doc/src/alt_dist.xml" 5 1099 0.00454959053685168
"260" "erts/doc/src/book.xml" 1 49 0.0204081632653061
"261" "erts/doc/src/communication.xml" 2 89 0.0224719101123595
"262" "erts/doc/src/crash_dump.xml" 2 518 0.00386100386100386
"263" "erts/doc/src/driver_entry.xml" 11 494 0.0222672064777328
"264" "erts/doc/src/driver.xml" 8 816 0.00980392156862745
"265" "erts/doc/src/epmd.xml" 6 309 0.0194174757281553
"266" "erts/doc/src/erl_dist_protocol.xml" 6 1078 0.00556586270871985
"267" "erts/doc/src/erl_driver.xml" 17 2855 0.00595446584938704
"268" "erts/doc/src/erl_ext_dist.xml" 4 1109 0.0036068530207394
"269" "erts/doc/src/erl_ext_fig.gif" 2 14 0.142857142857143
"270" "erts/doc/src/erl_ext_fig.ps" 1 153 0.0065359477124183
"271" "erts/doc/src/erl_fix_alloc.fig" 1 104 0.00961538461538462
"272" "erts/doc/src/erl_fix_alloc.gif" 1 19 0.0526315789473684
"273" "erts/doc/src/erl_fix_alloc.ps" 1 646 0.00154798761609907
"274" "erts/doc/src/erl_nif.xml" 27 1239 0.0217917675544794
"275" "erts/doc/src/erl_prim_loader.xml" 3 227 0.013215859030837
"277" "erts/doc/src/erl.xml" 40 1274 0.0313971742543171
"278" "erts/doc/src/erlang.xml" 89 7018 0.0126816756910801
"279" "erts/doc/src/erlc.xml" 6 298 0.0201342281879195
"280" "erts/doc/src/erlsrv.xml" 7 423 0.016548463356974
"281" "erts/doc/src/erts_alloc.xml" 11 558 0.0197132616487455
"282" "erts/doc/src/escript.xml" 5 409 0.0122249388753056
"283" "erts/doc/src/fascicules.xml" 1 18 0.0555555555555556
"284" "erts/doc/src/inet_cfg.xml" 2 404 0.00495049504950495
"285" "erts/doc/src/init.xml" 4 346 0.0115606936416185
"287" "erts/doc/src/Makefile" 7 185 0.0378378378378378
"288" "erts/doc/src/match_spec.xml" 6 610 0.00983606557377049
"289" "erts/doc/src/notes_history.xml" 1 503 0.00198807157057654
"290" "erts/doc/src/notes.xml" 41 9988 0.00410492591109331
"291" "erts/doc/src/part_notes_history.xml" 1 35 0.0285714285714286
"292" "erts/doc/src/part_notes.xml" 1 37 0.027027027027027
"293" "erts/doc/src/part.xml" 3 45 0.0666666666666667
"294" "erts/doc/src/ref_man.xml" 3 59 0.0508474576271186
"295" "erts/doc/src/run_erl.xml" 3 163 0.0184049079754601
"296" "erts/doc/src/specs.xml" 1 7 0.142857142857143
"297" "erts/doc/src/start_erl.xml" 3 143 0.020979020979021
"298" "erts/doc/src/start.xml" 1 64 0.015625
"299" "erts/doc/src/tty.xml" 2 137 0.0145985401459854
"300" "erts/doc/src/werl.xml" 1 88 0.0113636363636364
"301" "erts/doc/src/zlib.xml" 4 487 0.0082135523613963
"302" "erts/emulator/beam/atom.c" 9 473 0.0190274841437632
"303" "erts/emulator/beam/atom.h" 8 145 0.0551724137931034
"304" "erts/emulator/beam/atom.names" 35 579 0.0604490500863558
"305" "erts/emulator/beam/beam_bif_load.c" 53 1087 0.0487580496780129
"306" "erts/emulator/beam/beam_bp.c" 35 1678 0.0208581644815256
"307" "erts/emulator/beam/beam_bp.h" 20 206 0.0970873786407767
"308" "erts/emulator/beam/beam_catches.c" 9 174 0.0517241379310345
"309" "erts/emulator/beam/beam_catches.h" 8 41 0.195121951219512
"310" "erts/emulator/beam/beam_debug.c" 29 665 0.043609022556391
"311" "erts/emulator/beam/beam_emu.c" 108 6247 0.0172882983832239
"312" "erts/emulator/beam/beam_load.c" 96 6026 0.0159309658148025
"313" "erts/emulator/beam/beam_load.h" 13 136 0.0955882352941176
"314" "erts/emulator/beam/beam_ranges.c" 4 349 0.0114613180515759
"315" "erts/emulator/beam/benchmark.c" 3 363 0.00826446280991736
"316" "erts/emulator/beam/benchmark.h" 3 329 0.00911854103343465
"317" "erts/emulator/beam/bif.c" 64 4927 0.0129896488735539
"318" "erts/emulator/beam/bif.h" 14 390 0.0358974358974359
"319" "erts/emulator/beam/bif.tab" 37 569 0.0650263620386643
"320" "erts/emulator/beam/big.c" 17 2469 0.00688537869582827
"321" "erts/emulator/beam/big.h" 11 169 0.0650887573964497
"322" "erts/emulator/beam/binary.c" 24 711 0.0337552742616034
"323" "erts/emulator/beam/break.c" 26 811 0.032059186189889
"324" "erts/emulator/beam/code_ix.c" 10 168 0.0595238095238095
"325" "erts/emulator/beam/code_ix.h" 14 142 0.0985915492957746
"326" "erts/emulator/beam/copy.c" 14 666 0.021021021021021
"328" "erts/emulator/beam/dist.c" 43 3628 0.0118522601984564
"329" "erts/emulator/beam/dist.h" 14 289 0.0484429065743945
"330" "erts/emulator/beam/dtrace-wrapper.h" 5 111 0.045045045045045
"332" "erts/emulator/beam/elib_memmove.c" 1 113 0.00884955752212389
"334" "erts/emulator/beam/erl_afit_alloc.c" 8 268 0.0298507462686567
"335" "erts/emulator/beam/erl_afit_alloc.h" 3 62 0.0483870967741935
"336" "erts/emulator/beam/erl_alloc_util.c" 37 4606 0.00803300043421624
"337" "erts/emulator/beam/erl_alloc_util.h" 19 513 0.037037037037037
"338" "erts/emulator/beam/erl_alloc.c" 44 3733 0.011786766675596
"339" "erts/emulator/beam/erl_alloc.h" 13 497 0.0261569416498994
"340" "erts/emulator/beam/erl_alloc.types" 31 428 0.0724299065420561
"341" "erts/emulator/beam/erl_ao_firstfit_alloc.c" 7 976 0.00717213114754098
"342" "erts/emulator/beam/erl_ao_firstfit_alloc.h" 2 60 0.0333333333333333
"343" "erts/emulator/beam/erl_arith.c" 4 2050 0.00195121951219512
"344" "erts/emulator/beam/erl_async.c" 20 695 0.0287769784172662
"345" "erts/emulator/beam/erl_async.h" 1 66 0.0151515151515152
"346" "erts/emulator/beam/erl_bestfit_alloc.c" 9 1190 0.00756302521008403
"347" "erts/emulator/beam/erl_bestfit_alloc.h" 3 65 0.0461538461538462
"348" "erts/emulator/beam/erl_bif_binary.c" 24 2932 0.00818553888130969
"349" "erts/emulator/beam/erl_bif_chksum.c" 5 605 0.00826446280991736
"350" "erts/emulator/beam/erl_bif_ddll.c" 21 1930 0.010880829015544
"351" "erts/emulator/beam/erl_bif_guard.c" 5 669 0.00747384155455904
"352" "erts/emulator/beam/erl_bif_info.c" 65 4137 0.0157118685037467
"353" "erts/emulator/beam/erl_bif_lists.c" 5 405 0.0123456790123457
"354" "erts/emulator/beam/erl_bif_op.c" 5 327 0.0152905198776758
"355" "erts/emulator/beam/erl_bif_os.c" 5 182 0.0274725274725275
"356" "erts/emulator/beam/erl_bif_port.c" 24 1372 0.0174927113702624
"357" "erts/emulator/beam/erl_bif_re.c" 11 1154 0.00953206239168111
"358" "erts/emulator/beam/erl_bif_timer.c" 13 705 0.0184397163120567
"359" "erts/emulator/beam/erl_bif_timer.h" 1 36 0.0277777777777778
"360" "erts/emulator/beam/erl_bif_trace.c" 38 2359 0.0161085205595591
"361" "erts/emulator/beam/erl_binary.h" 11 327 0.0336391437308868
"362" "erts/emulator/beam/erl_bits.c" 13 1977 0.0065756196256955
"363" "erts/emulator/beam/erl_bits.h" 4 212 0.0188679245283019
"364" "erts/emulator/beam/erl_cpu_topology.c" 12 2351 0.00510421097405359
"365" "erts/emulator/beam/erl_cpu_topology.h" 4 105 0.0380952380952381
"366" "erts/emulator/beam/erl_db_hash.c" 20 2880 0.00694444444444444
"367" "erts/emulator/beam/erl_db_hash.h" 4 106 0.0377358490566038
"368" "erts/emulator/beam/erl_db_tree.c" 22 3207 0.00685999376364203
"369" "erts/emulator/beam/erl_db_tree.h" 1 55 0.0181818181818182
"370" "erts/emulator/beam/erl_db_util.c" 42 5423 0.00774479070625115
"371" "erts/emulator/beam/erl_db_util.h" 17 472 0.0360169491525424
"372" "erts/emulator/beam/erl_db.c" 39 3863 0.0100957804814911
"373" "erts/emulator/beam/erl_db.h" 6 259 0.0231660231660232
"374" "erts/emulator/beam/erl_debug.c" 9 651 0.0138248847926267
"375" "erts/emulator/beam/erl_debug.h" 5 100 0.05
"376" "erts/emulator/beam/erl_driver.h" 27 681 0.039647577092511
"377" "erts/emulator/beam/erl_drv_nif.h" 1 48 0.0208333333333333
"378" "erts/emulator/beam/erl_drv_thread.c" 8 763 0.0104849279161206
"379" "erts/emulator/beam/erl_fun.c" 7 303 0.0231023102310231
"380" "erts/emulator/beam/erl_fun.h" 7 86 0.0813953488372093
"381" "erts/emulator/beam/erl_gc.c" 35 2660 0.0131578947368421
"382" "erts/emulator/beam/erl_gc.h" 4 97 0.0412371134020619
"383" "erts/emulator/beam/erl_goodfit_alloc.c" 9 667 0.0134932533733133
"384" "erts/emulator/beam/erl_goodfit_alloc.h" 2 88 0.0227272727272727
"385" "erts/emulator/beam/erl_init.c" 64 1757 0.0364257256687536
"386" "erts/emulator/beam/erl_instrument.c" 6 1227 0.00488997555012225
"387" "erts/emulator/beam/erl_instrument.h" 1 41 0.024390243902439
"388" "erts/emulator/beam/erl_lock_check.c" 34 1335 0.0254681647940075
"389" "erts/emulator/beam/erl_lock_check.h" 7 119 0.0588235294117647
"390" "erts/emulator/beam/erl_lock_count.c" 8 676 0.0118343195266272
"391" "erts/emulator/beam/erl_lock_count.h" 5 208 0.0240384615384615
"392" "erts/emulator/beam/erl_math.c" 1 233 0.00429184549356223
"393" "erts/emulator/beam/erl_md5.c" 1 340 0.00294117647058824
"394" "erts/emulator/beam/erl_message.c" 25 1169 0.0213857998289136
"395" "erts/emulator/beam/erl_message.h" 15 284 0.0528169014084507
"396" "erts/emulator/beam/erl_monitors.c" 8 1026 0.00779727095516569
"397" "erts/emulator/beam/erl_monitors.h" 3 178 0.0168539325842697
"398" "erts/emulator/beam/erl_mtrace.c" 6 1232 0.00487012987012987
"399" "erts/emulator/beam/erl_mtrace.h" 1 51 0.0196078431372549
"400" "erts/emulator/beam/erl_nif_api_funcs.h" 19 503 0.0377733598409543
